Model,Architecture,Generation,Block,EtaC,LambdaC,BlockDriftNorm
GPT2,sequential,2,0,2.099609375e-05,95255.81395348838,4.803184509277344
GPT2,sequential,2,1,0.00013671875,14628.571428571428,4.77608060836792
GPT2,sequential,2,2,0.00019140625,10448.979591836734,4.916813850402832
GPT2,sequential,2,3,0.00011132812499999999,17964.912280701756,5.101655006408691
GPT2,sequential,2,4,0.0002578125,7757.575757575757,5.096778392791748
GPT2,sequential,2,5,0.0002578125,7757.575757575757,5.165532112121582
GPT2,sequential,2,6,0.00011132812499999999,17964.912280701756,5.165890216827393
GPT2,sequential,2,7,0.00014453125000000002,13837.837837837837,5.257241249084473
GPT2,sequential,2,8,8.3984375e-05,23813.953488372095,5.261519908905029
GPT2,sequential,2,9,9.1796875e-05,21787.23404255319,5.39341402053833
GPT2,sequential,2,10,0.0003671875,5446.808510638298,5.59939432144165
GPT2,sequential,2,11,0.00010351562500000001,19320.75471698113,5.818840026855469
GPT2,sequential,3,0,4.0039062499999995e-05,49951.21951219513,4.5539326667785645
GPT2,sequential,3,1,4.9804687500000004e-05,40156.862745098035,4.4991230964660645
GPT2,sequential,3,2,0.000115234375,17355.93220338983,4.677799701690674
GPT2,sequential,3,3,0.000515625,3878.7878787878785,4.853642463684082
GPT2,sequential,3,4,5.76171875e-05,34711.86440677966,4.845635414123535
GPT2,sequential,3,5,4.39453125e-05,45511.11111111111,4.926136493682861
GPT2,sequential,3,6,7.617187500000001e-05,26256.41025641025,4.931361675262451
GPT2,sequential,3,7,0.0002734375,7314.285714285714,5.0020599365234375
GPT2,sequential,3,8,0.00010351562500000001,19320.75471698113,4.999536514282227
GPT2,sequential,3,9,4.19921875e-05,47627.90697674419,5.103834629058838
GPT2,sequential,3,10,0.0002578125,7757.575757575757,5.2582902908325195
GPT2,sequential,3,11,8.7890625e-05,22755.555555555555,5.415815353393555
GPT2,sequential,4,0,1.8066406250000002e-05,110702.70270270269,4.375679969787598
GPT2,sequential,4,1,4.0039062499999995e-05,49951.21951219513,4.319095611572266
GPT2,sequential,4,2,8.3984375e-05,23813.953488372095,4.485614776611328
GPT2,sequential,4,3,4.19921875e-05,47627.90697674419,4.643500328063965
GPT2,sequential,4,4,0.00012890625,15515.151515151514,4.614923477172852
GPT2,sequential,4,5,0.00012890625,15515.151515151514,4.6852312088012695
GPT2,sequential,4,6,8.7890625e-05,22755.555555555555,4.702281951904297
GPT2,sequential,4,7,2.6855468750000004e-05,74472.72727272726,4.779512405395508
GPT2,sequential,4,8,7.226562500000001e-05,27675.675675675673,4.783551216125488
GPT2,sequential,4,9,0.0002734375,7314.285714285714,4.899175643920898
GPT2,sequential,4,10,0.00030468750000000005,6564.102564102563,5.025838375091553
GPT2,sequential,4,11,0.00019140625,10448.979591836734,5.1717610359191895
GPT2,sequential,5,0,8.3984375e-05,23813.953488372095,4.190332889556885
GPT2,sequential,5,1,3.076171875e-05,65015.87301587302,4.13669490814209
GPT2,sequential,5,2,2.4902343750000002e-05,80313.72549019607,4.301433563232422
GPT2,sequential,5,3,3.076171875e-05,65015.87301587302,4.415978908538818
GPT2,sequential,5,4,4.0039062499999995e-05,49951.21951219513,4.369889259338379
GPT2,sequential,5,5,2.978515625e-05,67147.54098360655,4.437166213989258
GPT2,sequential,5,6,6.8359375e-05,29257.142857142855,4.428154468536377
GPT2,sequential,5,7,8.007812499999999e-05,24975.609756097565,4.525167942047119
GPT2,sequential,5,8,6.8359375e-05,29257.142857142855,4.542793273925781
GPT2,sequential,5,9,0.00020703125000000002,9660.377358490565,4.6629414558410645
GPT2,sequential,5,10,9.960937500000001e-05,20078.431372549017,4.790318965911865
GPT2,sequential,5,11,0.00153125,1306.1224489795918,4.929295063018799
Llama,sequential,1,0,2.0019531249999997e-05,99902.43902439026,3.197777032852173
Llama,sequential,1,1,2.392578125e-05,83591.83673469388,3.301668643951416
Llama,sequential,1,2,0.000515625,3878.7878787878785,3.377432346343994
Llama,sequential,1,3,2.4902343750000002e-05,80313.72549019607,3.530646324157715
Llama,sequential,1,4,2.5878906250000003e-05,77283.01886792452,3.728438138961792
Llama,sequential,1,5,2.6855468750000004e-05,74472.72727272726,3.959606409072876
Llama,sequential,1,6,2.5878906250000003e-05,77283.01886792452,4.035644054412842
Llama,sequential,1,7,0.0002578125,7757.575757575757,3.937211513519287
Llama,sequential,1,8,0.0005781250000000001,3459.459459459459,3.9334747791290283
Llama,sequential,1,9,2.7832031249999998e-05,71859.64912280702,3.7366220951080322
Llama,sequential,1,10,0.00013671875,14628.571428571428,3.7541913986206055
Llama,sequential,1,11,0.0002578125,7757.575757575757,3.7093346118927
Llama,sequential,1,12,0.0003828125,5224.489795918367,3.5399844646453857
Llama,sequential,1,13,0.00020703125000000002,9660.377358490565,3.6198630332946777
Llama,sequential,1,14,2.880859375e-05,69423.72881355933,3.755063533782959
Llama,sequential,1,15,0.00103125,1939.3939393939393,3.8886351585388184
Llama,sequential,2,0,1.9042968750000003e-05,105025.641025641,4.239473342895508
Llama,sequential,2,1,2.392578125e-05,83591.83673469388,4.349459648132324
Llama,sequential,2,2,1.708984375e-05,117028.57142857142,4.429863452911377
Llama,sequential,2,3,1.9042968750000003e-05,105025.641025641,4.606384754180908
Llama,sequential,2,4,2.197265625e-05,91022.22222222222,4.835958957672119
Llama,sequential,2,5,0.0002578125,7757.575757575757,5.1511383056640625
Llama,sequential,2,6,0.0002578125,7757.575757575757,5.267501354217529
Llama,sequential,2,7,0.0011562500000000002,1729.7297297297296,5.171753883361816
Llama,sequential,2,8,1.9042968750000003e-05,105025.641025641,5.165825366973877
Llama,sequential,2,9,6.4453125e-05,31030.30303030303,4.851722717285156
Llama,sequential,2,10,0.0002578125,7757.575757575757,4.8481125831604
Llama,sequential,2,11,2.197265625e-05,91022.22222222222,4.623692512512207
Llama,sequential,2,12,0.0016562500000000002,1207.5471698113206,4.495730400085449
Llama,sequential,2,13,0.00019140625,10448.979591836734,4.573731422424316
Llama,sequential,2,14,0.00109375,1828.5714285714284,4.716742038726807
Llama,sequential,2,15,0.00140625,1422.2222222222222,4.782224655151367
Llama,sequential,3,0,0.0006406249999999999,3121.9512195121956,4.331936359405518
Llama,sequential,3,1,1.9042968750000003e-05,105025.641025641,4.366303443908691
Llama,sequential,3,2,2.099609375e-05,95255.81395348838,4.384151458740234
Llama,sequential,3,3,2.392578125e-05,83591.83673469388,4.50312614440918
Llama,sequential,3,4,2.197265625e-05,91022.22222222222,4.748545169830322
Llama,sequential,3,5,2.099609375e-05,95255.81395348838,5.023479461669922
Llama,sequential,3,6,0.0002578125,7757.575757575757,5.158037185668945
Llama,sequential,3,7,2.392578125e-05,83591.83673469388,5.081180572509766
Llama,sequential,3,8,0.00016015624999999998,12487.804878048782,5.0958571434021
Llama,sequential,3,9,2.5878906250000003e-05,77283.01886792452,4.797603130340576
Llama,sequential,3,10,2.099609375e-05,95255.81395348838,4.80833625793457
Llama,sequential,3,11,0.00153125,1306.1224489795918,4.508914470672607
Llama,sequential,3,12,3.41796875e-05,58514.28571428571,4.35300874710083
Llama,sequential,3,13,58.367999999999995,0.034265350877192985,4.427311897277832
Llama,sequential,3,14,0.00153125,1306.1224489795918,4.523018836975098
Llama,sequential,3,15,0.000765625,2612.2448979591836,4.5457634925842285
Llama,sequential,4,0,0.00109375,1828.5714285714284,3.6864585876464844
Llama,sequential,4,1,2.099609375e-05,95255.81395348838,3.7750532627105713
Llama,sequential,4,2,2.392578125e-05,83591.83673469388,3.8380355834960938
Llama,sequential,4,3,2.0019531249999997e-05,99902.43902439026,3.969808578491211
Llama,sequential,4,4,1.9042968750000003e-05,105025.641025641,4.207108497619629
Llama,sequential,4,5,2.0019531249999997e-05,99902.43902439026,4.476317405700684
Llama,sequential,4,6,0.0020625,969.6969696969696,4.610257148742676
Llama,sequential,4,7,0.0002578125,7757.575757575757,4.558505058288574
Llama,sequential,4,8,2.392578125e-05,83591.83673469388,4.6002726554870605
Llama,sequential,4,9,0.00103125,1939.3939393939393,4.351567268371582
Llama,sequential,4,10,8.007812499999999e-05,24975.609756097565,4.331927299499512
Llama,sequential,4,11,0.00015234375000000003,13128.205128205125,4.050568103790283
Llama,sequential,4,12,0.00103125,1939.3939393939393,3.8770768642425537
Llama,sequential,4,13,0.00134375,1488.372093023256,3.9247851371765137
Llama,sequential,4,14,0.00190625,1049.1803278688524,4.014249324798584
Llama,sequential,4,15,75.77600000000001,0.02639358108108108,4.039297103881836
Llama,sequential,5,0,0.00028906250000000004,6918.918918918918,4.064970970153809
Llama,sequential,5,1,1.611328125e-05,124121.21212121211,4.0940446853637695
Llama,sequential,5,2,2.197265625e-05,91022.22222222222,4.2310471534729
Llama,sequential,5,3,2.294921875e-05,87148.93617021276,4.319530487060547
Llama,sequential,5,4,2.4902343750000002e-05,80313.72549019607,4.441359996795654
Llama,sequential,5,5,2.197265625e-05,91022.22222222222,4.710233688354492
Llama,sequential,5,6,0.0002578125,7757.575757575757,4.822509765625
Llama,sequential,5,7,2.392578125e-05,83591.83673469388,4.820345878601074
Llama,sequential,5,8,1.9042968750000003e-05,105025.641025641,4.8755621910095215
Llama,sequential,5,9,2.7832031249999998e-05,71859.64912280702,4.695831298828125
Llama,sequential,5,10,1.708984375e-05,117028.57142857142,4.699098587036133
Llama,sequential,5,11,1.9042968750000003e-05,105025.641025641,4.505760669708252
Llama,sequential,5,12,0.000765625,2612.2448979591836,4.301721572875977
Llama,sequential,5,13,0.0002578125,7757.575757575757,4.203732013702393
Llama,sequential,5,14,0.000546875,3657.142857142857,4.084668159484863
Llama,sequential,5,15,0.000515625,3878.7878787878785,4.031120300292969
Phi15,parallel,1,0,0.0039375,507.93650793650795,4.524152755737305
Phi15,parallel,1,1,0.004125,484.8484848484848,2.523747205734253
Phi15,parallel,1,2,0.0039375,507.93650793650795,2.4138710498809814
Phi15,parallel,1,3,0.006125,326.53061224489795,2.40899658203125
Phi15,parallel,1,4,0.00825,242.4242424242424,2.3950886726379395
Phi15,parallel,1,5,0.0039375,507.93650793650795,2.387917995452881
Phi15,parallel,1,6,0.00825,242.4242424242424,2.4371349811553955
Phi15,parallel,1,7,0.00875,228.57142857142856,2.543592691421509
Phi15,parallel,1,8,0.006625000000000001,301.88679245283015,2.5913665294647217
Phi15,parallel,1,9,0.00875,228.57142857142856,2.7115561962127686
Phi15,parallel,1,10,0.005875,340.4255319148936,2.7955048084259033
Phi15,parallel,1,11,0.0036875,542.3728813559322,2.82477068901062
Phi15,parallel,1,12,0.005875,340.4255319148936,2.9038822650909424
Phi15,parallel,1,13,0.0165,121.2121212121212,3.0053627490997314
Phi15,parallel,1,14,0.009750000000000002,205.12820512820508,3.066413640975952
Phi15,parallel,1,15,0.009250000000000001,216.2162162162162,3.1651268005371094
Phi15,parallel,1,16,0.007124999999999999,280.70175438596493,3.084730386734009
Phi15,parallel,1,17,0.00825,242.4242424242424,3.1406662464141846
Phi15,parallel,1,18,0.0063750000000000005,313.7254901960784,3.2454092502593994
Phi15,parallel,1,19,0.0034375000000000005,581.8181818181818,3.144862174987793
Phi15,parallel,1,20,0.0029375,680.8510638297872,3.1031839847564697
Phi15,parallel,1,21,0.0024375000000000004,820.5128205128203,3.40175461769104
Phi15,parallel,1,22,0.0036875,542.3728813559322,3.747694253921509
Phi15,parallel,1,23,0.005875,340.4255319148936,5.1549506187438965
Phi15,parallel,2,0,0.0039375,507.93650793650795,3.880268096923828
Phi15,parallel,2,1,0.0235,85.1063829787234,3.1937735080718994
Phi15,parallel,2,2,0.10600000000000001,18.867924528301884,3.0794641971588135
Phi15,parallel,2,3,0.132,15.15151515151515,3.1758475303649902
Phi15,parallel,2,4,0.0315,63.492063492063494,3.1642324924468994
Phi15,parallel,2,5,0.20400000000000001,9.80392156862745,3.1708269119262695
Phi15,parallel,2,6,0.0315,63.492063492063494,3.217986822128296
Phi15,parallel,2,7,0.094,21.27659574468085,3.324054002761841
Phi15,parallel,2,8,0.18,11.11111111111111,3.3612120151519775
Phi15,parallel,2,9,0.09,22.22222222222222,3.510816812515259
Phi15,parallel,2,10,0.126,15.873015873015873,3.6113219261169434
Phi15,parallel,2,11,0.392,5.1020408163265305,3.5949251651763916
Phi15,parallel,2,12,0.472,4.237288135593221,3.6344518661499023
Phi15,parallel,2,13,0.688,2.906976744186047,3.7423160076141357
Phi15,parallel,2,14,0.42400000000000004,4.716981132075471,3.768495559692383
Phi15,parallel,2,15,1.6960000000000002,1.1792452830188678,3.8496103286743164
Phi15,parallel,2,16,192.512,0.010388962765957447,3.696746349334717
Phi15,parallel,2,17,30.208,0.06620762711864407,3.748922824859619
Phi15,parallel,2,18,0.252,7.936507936507937,3.806006669998169
Phi15,parallel,2,19,0.188,10.638297872340425,3.702406883239746
Phi15,parallel,2,20,3.3920000000000003,0.5896226415094339,3.684429883956909
Phi15,parallel,2,21,2.24,0.8928571428571428,3.818737030029297
Phi15,parallel,2,22,0.00196875,1015.8730158730159,4.148199558258057
Phi15,parallel,2,23,0.019500000000000003,102.56410256410254,5.022015571594238
Phi15,parallel,3,0,60.416,0.033103813559322036,4.226086139678955
Phi15,parallel,3,1,0.007875,253.96825396825398,3.7542340755462646
Phi15,parallel,3,2,124.928,0.01600922131147541,3.623399496078491
Phi15,parallel,3,3,129.024,0.015500992063492064,3.738888740539551
Phi15,parallel,3,4,0.488,4.098360655737705,3.6990511417388916
Phi15,parallel,3,5,0.0315,63.492063492063494,3.715265989303589
Phi15,parallel,3,6,1.008,1.9841269841269842,3.7065975666046143
Phi15,parallel,3,7,0.472,4.237288135593221,3.7935752868652344
Phi15,parallel,3,8,208.89600000000002,0.009574142156862744,3.7982425689697266
Phi15,parallel,3,9,1.1840000000000002,1.689189189189189,3.909501314163208
Phi15,parallel,3,10,0.22000000000000003,9.09090909090909,3.9812488555908203
Phi15,parallel,3,11,0.976,2.0491803278688523,3.96219539642334
Phi15,parallel,3,12,225.28000000000003,0.008877840909090908,3.9727022647857666
Phi15,parallel,3,13,241.664,0.008275953389830509,4.0514702796936035
Phi15,parallel,3,14,233.47199999999998,0.008566337719298246,4.058513164520264
Phi15,parallel,3,15,200.704,0.009964923469387755,4.111400604248047
Phi15,parallel,3,16,270.336,0.007398200757575757,3.981898546218872
Phi15,parallel,3,17,233.47199999999998,0.008566337719298246,4.03425931930542
Phi15,parallel,3,18,151.55200000000002,0.01319679054054054,4.061808109283447
Phi15,parallel,3,19,270.336,0.007398200757575757,3.9877500534057617
Phi15,parallel,3,20,0.0034375000000000005,581.8181818181818,3.928722381591797
Phi15,parallel,3,21,184.32,0.010850694444444444,3.982738971710205
Phi15,parallel,3,22,217.08800000000002,0.009212853773584904,4.1572699546813965
Phi15,parallel,3,23,52.224000000000004,0.038296568627450976,4.7514967918396
Phi15,parallel,4,0,16.896,0.11837121212121211,4.796759128570557
Phi15,parallel,4,1,135.168,0.014796401515151514,4.296973705291748
Phi15,parallel,4,2,167.93599999999998,0.011909298780487807,4.1345720291137695
Phi15,parallel,4,3,151.55200000000002,0.01319679054054054,4.252073764801025
Phi15,parallel,4,4,184.32,0.010850694444444444,4.199457168579102
Phi15,parallel,4,5,192.512,0.010388962765957447,4.217376232147217
Phi15,parallel,4,6,217.08800000000002,0.009212853773584904,4.153289318084717
Phi15,parallel,4,7,217.08800000000002,0.009212853773584904,4.222982406616211
Phi15,parallel,4,8,249.856,0.008004610655737704,4.196483135223389
Phi15,parallel,4,9,241.664,0.008275953389830509,4.28130578994751
Phi15,parallel,4,10,249.856,0.008004610655737704,4.302203178405762
Phi15,parallel,4,11,270.336,0.007398200757575757,4.282019138336182
Phi15,parallel,4,12,270.336,0.007398200757575757,4.265744209289551
Phi15,parallel,4,13,270.336,0.007398200757575757,4.324634552001953
Phi15,parallel,4,14,258.048,0.007750496031746032,4.307645320892334
Phi15,parallel,4,15,270.336,0.007398200757575757,4.329185962677002
Phi15,parallel,4,16,303.10400000000004,0.00659839527027027,4.206259727478027
Phi15,parallel,4,17,335.87199999999996,0.005954649390243903,4.257205009460449
Phi15,parallel,4,18,249.856,0.008004610655737704,4.281595230102539
Phi15,parallel,4,19,0.0039375,507.93650793650795,4.198222637176514
Phi15,parallel,4,20,368.64,0.005425347222222222,4.1237664222717285
Phi15,parallel,4,21,270.336,0.007398200757575757,4.1290202140808105
Phi15,parallel,4,22,303.10400000000004,0.00659839527027027,4.0893707275390625
Phi15,parallel,4,23,88.064,0.02271075581395349,4.312520503997803
Phi15,parallel,5,0,46.08,0.043402777777777776,5.034600734710693
Phi15,parallel,5,1,88.064,0.02271075581395349,4.528384208679199
Phi15,parallel,5,2,143.36,0.013950892857142856,4.332523345947266
Phi15,parallel,5,3,1.056,1.8939393939393938,4.440193176269531
Phi15,parallel,5,4,0.264,7.575757575757575,4.378754615783691
Phi15,parallel,5,5,0.22799999999999998,8.771929824561404,4.40390157699585
Phi15,parallel,5,6,0.28,7.142857142857142,4.3092803955078125
Phi15,parallel,5,7,0.063,31.746031746031747,4.351083278656006
Phi15,parallel,5,8,0.18,11.11111111111111,4.3249921798706055
Phi15,parallel,5,9,0.132,15.15151515151515,4.405810832977295
Phi15,parallel,5,10,0.10600000000000001,18.867924528301884,4.401975154876709
Phi15,parallel,5,11,0.00024609375,8126.984126984127,4.380946636199951
Phi15,parallel,5,12,0.0305,65.57377049180327,4.3524017333984375
Phi15,parallel,5,13,0.05500000000000001,36.36363636363636,4.416663646697998
Phi15,parallel,5,14,0.42400000000000004,4.716981132075471,4.388115406036377
Phi15,parallel,5,15,0.14800000000000002,13.513513513513512,4.394076347351074
Phi15,parallel,5,16,0.07400000000000001,27.027027027027025,4.280064105987549
Phi15,parallel,5,17,0.094,21.27659574468085,4.313745498657227
Phi15,parallel,5,18,0.0315,63.492063492063494,4.343866348266602
Phi15,parallel,5,19,0.122,16.39344262295082,4.254552364349365
Phi15,parallel,5,20,0.059,33.898305084745765,4.163116931915283
Phi15,parallel,5,21,1.12,1.7857142857142856,4.152700424194336
Phi15,parallel,5,22,0.264,7.575757575757575,4.044344425201416
Phi15,parallel,5,23,75.77600000000001,0.02639358108108108,4.256899833679199
Pythia,parallel,1,0,0.000671875,2976.744186046512,4.49824333190918
Pythia,parallel,1,1,0.0005781250000000001,3459.459459459459,4.439297199249268
Pythia,parallel,1,2,0.0012187500000000002,1641.0256410256407,4.422845363616943
Pythia,parallel,1,3,0.00039843750000000003,5019.607843137254,4.515494346618652
Pythia,parallel,1,4,5.76171875e-05,34711.86440677966,4.618298530578613
Pythia,parallel,1,5,0.00103125,1939.3939393939393,4.599515914916992
Pythia,parallel,1,6,0.00042968750000000006,4654.545454545454,4.585988521575928
Pythia,parallel,1,7,0.0033125000000000003,603.7735849056603,4.639896392822266
Pythia,parallel,1,8,0.00109375,1828.5714285714284,4.69204044342041
Pythia,parallel,1,9,0.000671875,2976.744186046512,4.700728893280029
Pythia,parallel,1,10,0.00013671875,14628.571428571428,4.730452060699463
Pythia,parallel,1,11,0.00017578125,11377.777777777777,4.703379154205322
Pythia,parallel,1,12,0.00016015624999999998,12487.804878048782,4.658776760101318
Pythia,parallel,1,13,0.000765625,2612.2448979591836,4.597461700439453
Pythia,parallel,1,14,0.0006406249999999999,3121.9512195121956,4.601752758026123
Pythia,parallel,1,15,0.0033125000000000003,603.7735849056603,4.614424705505371
Pythia,parallel,1,16,0.0008281250000000001,2415.094339622641,4.529438018798828
Pythia,parallel,1,17,0.010249999999999999,195.12195121951223,4.531954765319824
Pythia,parallel,1,18,0.000671875,2976.744186046512,4.461297512054443
Pythia,parallel,1,19,0.00196875,1015.8730158730159,4.491639137268066
Pythia,parallel,1,20,0.0017812499999999998,1122.8070175438597,4.20477819442749
Pythia,parallel,1,21,0.0004921875,4063.4920634920636,4.446946620941162
Pythia,parallel,1,22,0.000984375,2031.7460317460318,4.6316375732421875
Pythia,parallel,1,23,1.6320000000000001,1.2254901960784312,5.062305927276611
Pythia,parallel,2,0,0.00041406250000000004,4830.188679245282,7.479256629943848
Pythia,parallel,2,1,0.000515625,3878.7878787878785,7.491898059844971
Pythia,parallel,2,2,0.0012187500000000002,1641.0256410256407,7.214225769042969
Pythia,parallel,2,3,0.0035624999999999997,561.4035087719299,7.237879276275635
Pythia,parallel,2,4,0.0002578125,7757.575757575757,7.339319229125977
Pythia,parallel,2,5,16.896,0.11837121212121211,7.3386712074279785
Pythia,parallel,2,6,0.000734375,2723.404255319149,7.184241771697998
Pythia,parallel,2,7,0.0002734375,7314.285714285714,7.163774013519287
Pythia,parallel,2,8,0.000123046875,16253.968253968254,7.148152828216553
Pythia,parallel,2,9,0.00032031249999999996,6243.902439024391,7.124959468841553
Pythia,parallel,2,10,0.000515625,3878.7878787878785,7.094967842102051
Pythia,parallel,2,11,6.4453125e-05,31030.30303030303,6.988062858581543
Pythia,parallel,2,12,0.00109375,1828.5714285714284,6.859253406524658
Pythia,parallel,2,13,0.00153125,1306.1224489795918,6.656630039215088
Pythia,parallel,2,14,2.4902343750000002e-05,80313.72549019607,6.438002109527588
Pythia,parallel,2,15,0.0003515625,5688.888888888889,6.381083965301514
Pythia,parallel,2,16,4.19921875e-05,47627.90697674419,7.159173965454102
Pythia,parallel,2,17,0.0004609375,4338.983050847458,6.152759075164795
Pythia,parallel,2,18,3.22265625e-05,62060.60606060606,6.090994834899902
Pythia,parallel,2,19,0.0015937500000000001,1254.9019607843136,6.089987754821777
Pythia,parallel,2,20,0.0025624999999999997,780.4878048780489,5.6629157066345215
Pythia,parallel,2,21,15.616,0.12807377049180327,5.713112831115723
Pythia,parallel,2,22,41.983999999999995,0.04763719512195123,5.7693400382995605
Pythia,parallel,2,23,0.00190625,1049.1803278688524,6.049945831298828
Pythia,parallel,3,0,0.00103125,1939.3939393939393,7.5234761238098145
Pythia,parallel,3,1,3.076171875e-05,65015.87301587302,7.514471530914307
Pythia,parallel,3,2,0.00030468750000000005,6564.102564102563,7.306518077850342
Pythia,parallel,3,3,0.0008593750000000001,2327.272727272727,7.252264022827148
Pythia,parallel,3,4,0.0008281250000000001,2415.094339622641,7.339566707611084
Pythia,parallel,3,5,0.00109375,1828.5714285714284,7.369919776916504
Pythia,parallel,3,6,2.978515625e-05,67147.54098360655,7.218593597412109
Pythia,parallel,3,7,0.00021484375000000003,9309.090909090908,7.2411017417907715
Pythia,parallel,3,8,0.00109375,1828.5714285714284,7.211282253265381
Pythia,parallel,3,9,0.0011562500000000002,1729.7297297297296,7.18643856048584
Pythia,parallel,3,10,0.0063750000000000005,313.7254901960784,7.128839492797852
Pythia,parallel,3,11,12.544,0.15943877551020408,7.011509418487549
Pythia,parallel,3,12,0.0003828125,5224.489795918367,6.912418365478516
Pythia,parallel,3,13,0.0004765625,4196.7213114754095,6.628485202789307
Pythia,parallel,3,14,0.0003671875,5446.808510638298,6.311473846435547
Pythia,parallel,3,15,0.000515625,3878.7878787878785,6.125603199005127
Pythia,parallel,3,16,0.0002578125,7757.575757575757,6.837055683135986
Pythia,parallel,3,17,0.0008906249999999999,2245.6140350877195,5.871713638305664
Pythia,parallel,3,18,0.0003359375,5953.488372093024,5.762983322143555
Pythia,parallel,3,19,0.0011562500000000002,1729.7297297297296,5.7444376945495605
Pythia,parallel,3,20,0.0020625,969.6969696969696,5.793859004974365
Pythia,parallel,3,21,0.00190625,1049.1803278688524,5.63832426071167
Pythia,parallel,3,22,0.01475,135.59322033898306,5.641671657562256
Pythia,parallel,3,23,0.00196875,1015.8730158730159,5.718688488006592
Pythia,parallel,4,0,3.6132812500000005e-05,55351.351351351346,5.302670001983643
Pythia,parallel,4,1,0.0012812499999999998,1560.9756097560978,5.279307842254639
Pythia,parallel,4,2,0.00039843750000000003,5019.607843137254,5.351748466491699
Pythia,parallel,4,3,0.00196875,1015.8730158730159,5.305467128753662
Pythia,parallel,4,4,0.0024375000000000004,820.5128205128203,5.565080642700195
Pythia,parallel,4,5,0.000546875,3657.142857142857,5.6940155029296875
Pythia,parallel,4,6,0.009750000000000002,205.12820512820508,5.725188732147217
Pythia,parallel,4,7,0.0005781250000000001,3459.459459459459,5.9564361572265625
Pythia,parallel,4,8,0.0026875,744.186046511628,5.94721794128418
Pythia,parallel,4,9,0.0011562500000000002,1729.7297297297296,5.964385986328125
Pythia,parallel,4,10,0.0034375000000000005,581.8181818181818,5.950789928436279
Pythia,parallel,4,11,0.0006406249999999999,3121.9512195121956,5.841180801391602
Pythia,parallel,4,12,0.000765625,2612.2448979591836,5.84104061126709
Pythia,parallel,4,13,0.00019140625,10448.979591836734,5.624997615814209
Pythia,parallel,4,14,0.007875,253.96825396825398,5.491941928863525
Pythia,parallel,4,15,0.0004765625,4196.7213114754095,5.288889408111572
Pythia,parallel,4,16,0.0023125000000000003,864.8648648648648,5.404101848602295
Pythia,parallel,4,17,0.0015937500000000001,1254.9019607843136,5.345587253570557
Pythia,parallel,4,18,0.00134375,1488.372093023256,5.263779640197754
Pythia,parallel,4,19,0.0023125000000000003,864.8648648648648,5.443817615509033
Pythia,parallel,4,20,0.007875,253.96825396825398,5.757140159606934
Pythia,parallel,4,21,0.0024375000000000004,820.5128205128203,5.732924461364746
Pythia,parallel,4,22,0.126,15.873015873015873,5.9963603019714355
Pythia,parallel,4,23,0.00032031249999999996,6243.902439024391,6.1473612785339355
Pythia,parallel,5,0,0.00103125,1939.3939393939393,6.636679172515869
Pythia,parallel,5,1,0.0003828125,5224.489795918367,6.846033096313477
Pythia,parallel,5,2,0.00012890625,15515.151515151514,6.663638114929199
Pythia,parallel,5,3,0.00030468750000000005,6564.102564102563,6.615217208862305
Pythia,parallel,5,4,0.0036875,542.3728813559322,6.874537944793701
Pythia,parallel,5,5,0.0006406249999999999,3121.9512195121956,6.884352684020996
Pythia,parallel,5,6,0.000765625,2612.2448979591836,6.73386812210083
Pythia,parallel,5,7,0.0006406249999999999,3121.9512195121956,6.825592041015625
Pythia,parallel,5,8,0.0011562500000000002,1729.7297297297296,6.755321979522705
Pythia,parallel,5,9,0.0006093750000000001,3282.0512820512813,6.667959213256836
Pythia,parallel,5,10,0.0023125000000000003,864.8648648648648,6.558818817138672
Pythia,parallel,5,11,0.000984375,2031.7460317460318,6.367387771606445
Pythia,parallel,5,12,0.0034375000000000005,581.8181818181818,6.223138809204102
Pythia,parallel,5,13,0.0017812499999999998,1122.8070175438597,6.003107070922852
Pythia,parallel,5,14,0.00019140625,10448.979591836734,5.907785892486572
Pythia,parallel,5,15,0.0008281250000000001,2415.094339622641,5.627546310424805
Pythia,parallel,5,16,0.00032031249999999996,6243.902439024391,5.741270542144775
Pythia,parallel,5,17,0.0006093750000000001,3282.0512820512813,5.654522895812988
Pythia,parallel,5,18,0.00109375,1828.5714285714284,5.416801452636719
Pythia,parallel,5,19,0.0039375,507.93650793650795,5.474403381347656
Pythia,parallel,5,20,0.005375,372.093023255814,5.5279221534729
Pythia,parallel,5,21,0.0021875,914.2857142857142,5.4443559646606445
Pythia,parallel,5,22,3.2640000000000002,0.6127450980392156,5.68637752532959
Pythia,parallel,5,23,0.013750000000000002,145.45454545454544,5.969761848449707
